Watershed,River Mile,Site ID,Site Name,Sample Date,Entero. Count,Day of Rain (in.),Prior Day,2 Days Prior,3 Days Prior,Weather Station,Lab,Sample Type,Sample Order,Fluorescence,Comments ,Dilution ,QA Qualifier,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,11/6/11 11:40,16,0,0,0,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,5/12/12 0:00,51,0,0,0.34,0.65,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,6/2/12 11:29,110,0.92,0.02,0,0.01,KNYHAWTH2,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,7/14/12 11:25,>2420,0.07,0,0,0.02,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,9/8/12 12:58,12,1.47,0,0,0.48,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,10/6/12 13:28,1733,0,0.01,1.15,0.31,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,5/4/13 11:11,72,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,6/15/13 11:36,178,0,0.29,0.66,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,7/13/13 11:32,93,0.02,0.09,0.04,0.2,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,8/10/13 11:23,159,0,0.28,0.11,0.04,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,9/14/13 11:14,28,0,0.05,1.71,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,10/12/13 11:19,54,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,5/3/14 10:45,461,0,0,0.3,1.36,KNYHAWTH1,Fletcher,Watershed,Main Stem,14.21,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,6/7/14 11:04,15,0,0,0.46,0.15,KNYHAWTH1,Fletcher,Watershed,Main Stem,12.63,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,7/5/14 11:11,1300,0,0.09,1.42,1.45,KNYHAWTH1,Fletcher,Watershed,Main Stem,26.03,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,8/2/14 11:26,>2420,0.16,0.19,0.02,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,8.735,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,9/6/14 11:59,260,0.07,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,10.86,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,10/4/14 10:45,>2420,0.8,0.01,0,0.01,KNYHAWTH1,Fletcher,Watershed,Main Stem,10.62,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,5/2/15 13:59,10,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,6/6/15 11:00,45,0.14,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,7/4/15 11:15,64,0,0,0,0.57,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,8/1/15 13:01,>2420,0,0.01,0.69,0,KHPN,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,9/5/15 11:11,188,0,0,0,0,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,10/3/15 11:04,1733,0.38,0.46,0.1,1.27,KNYHAWTH1,Fletcher,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,5/14/16 11:12,5,0.01,0.2,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,6/11/16 9:26,1733,0,0,0,0.27,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,7/9/16 9:24,>2420,0,0.04,0.36,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,8/13/16 10:18,>2420,0,0.44,0.01,0.26,KNYHAWTH1,CURB,Watershed,Main Stem,,,0,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,9/10/16 9:10,128,0.01,0,0,0.01,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,10/8/16 9:20,30,0.01,0,0.01,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,5/20/17 8:46,33,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,6/17/17 8:43,1046,0,0.23,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,7/15/17 8:55,1414,0,0.46,0.37,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,8/19/17 8:30,100,0,0.38,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,9/16/17 9:15,29,0,0.01,0.43,0.01,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,10/21/17 9:18,55,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,5/19/18 8:50,1300,0.21,0,0.3,0.89,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,6/16/18 8:45,29,0,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,8/18/18 8:37,3873,0.52,1.44,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,9/15/18 8:34,10,0,0.01,0.03,1.08,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
Pocantico,9.09,PR-9.09,New Castle- Echo Lake,10/27/18 8:30,10,0.25,0,0,0,KNYHAWTH1,CURB,Watershed,Main Stem,,,,,,,,,
